artistName,tags,hoursPlayed
Lukas Graham,"pop, soul, danish, retro pop, denmark",0.26697666666666664
Steve Siu,,0.26555555555555554
Lost Frequencies,"deep house, electronic, dance, house, belgian",0.2627586111111111
Joe Dassin,"french, chanson, pop, chanson francaise, francais",0.26251166666666664
赵露思 Rosy,,0.2613933333333333
Dreamgirl,"soundtrack, usa",0.2610761111111111
MF DOOM,"hip-hop, underground hip-hop, rap, hip hop, mf doom",0.25751583333333333
Tom Rosenthal,"folk, indie, singer-songwriter, british, indie folk",0.2556463888888889
Eminem,"rap, hip-hop, hip hop, eminem, pop",0.2525313888888889
Royel Otis,"indie pop, indie rock, lo-fi, dream pop, australian",0.2524897222222222
Wham!,"pop, 80s, new wave, british, dance",0.2494861111111111
Shen Lab,,0.24904861111111112
dandelion hands,"lo-fi, indie, slowcore, folk, acoustic",0.2487311111111111
Culture Club,"80s, new wave, pop, british, synth pop",0.24587666666666666
The Mariachis,uk,0.24540194444444444
Gym Class Heroes,"hip-hop, alternative, indie, rap, hip hop",0.24498722222222222
The Mills Brothers,"the, jazz, of, and, vocal jazz",0.24423055555555556
Black Sabbath,"heavy metal, hard rock, classic rock, metal, rock",0.2424688888888889
Sting,"rock, pop, classic rock, british, singer-songwriter",0.24081972222222223
米卡,"chinese, pop, cpop, b, into1",0.24033222222222222
Lauv,"pop, indie pop, indie, american, jazz",0.23871138888888888
"IRIS Cristi Minculescu, Valter & Boro",,0.23820388888888888
Belle and Sebastian,"indie, indie pop, alternative, twee, indie rock",0.23819222222222222
Halsey,"pop, indie pop, indie, alternative, female vocalists",0.2381825
Boston,"classic rock, rock, hard rock, progressive rock, 80s",0.23761083333333333
Dazz Band,"funk, soul, disco, 80s, rnb",0.23704416666666667
Lidia Buble,"romanian, pop, female vocalists, romanian pop, cat music",0.23681833333333333
KC & The Sunshine Band,,0.23581833333333332
Yusuf / Cat Stevens,,0.23395916666666666
Steven Universe,"text, soundtrack, drum and bass, musical, cartoon",0.2331
Clams Casino,"hip-hop, instrumental hip-hop, electronic, witch house, instrumental",0.231425
Peter Bjorn and John,"indie, swedish, indie pop, indie rock, alternative",0.2305775
Tate McRae,"pop, my top songs, canadian, electropop, canada",0.23000472222222224
Thee Sacred Souls,"soul, funk, rnb, united states, san diego",0.2296402777777778
Simplu,"dance, pop, romania, r&b, boy band",0.22933583333333332
Chris Brown,"rnb, hip-hop, chris brown, rap, hip hop",0.22927333333333333
Asal,"canadian, indie, pop, alternative, canada",0.2292163888888889
daniel.mp3,,0.22912027777777777
Alice Phoebe Lou,"singer-songwriter, folk, indie pop, south africa, female vocalists",0.22785805555555555
Nat King Cole,"jazz, swing, blues, oldies, jazz vocal",0.2262225
林晨阳,,0.22507916666666666
Jungle,"electronic, psychedelic, techno, jungle, funk",0.22498833333333335
Metro Boomin,"trap, rap, hip-hop, hip hop, southern hip hop",0.2249225
Lola Young,"pop, rnb, indie pop, soul, my top songs",0.2223075
Frankie Cosmos,"indie pop, lo-fi, indie, female vocalists, indie rock",0.22175166666666668
Mariah Carey,"pop, rnb, female vocalists, soul, mariah carey",0.22110944444444444
Aurora Ave.,,0.22005416666666666
Emeric Imre,"folk, romantic, genial, male vocalists, romanian folk",0.21970805555555556
The Smashing Pumpkins,"alternative rock, grunge, alternative, rock, 90s",0.21956666666666666
The Flamingos,"doo wop, soul, 50s, oldies, rhythm and blues",0.2194736111111111
Ana Shine,,0.2174311111111111
Rauw Alejandro,"reggaeton, dance, latin, sexy, male vocalists",0.21708777777777777
Woody Herman & His Orchestra,"jazz, swing, big band, clarinet, saxophone",0.21506666666666666
Anitta,"pop, brazilian, funk, dance, female vocalists",0.21495111111111112
Nancy Sinatra,"60s, female vocalists, pop, oldies, classic rock",0.21424055555555555
Paramore,"rock, pop punk, alternative, female vocalists, emo",0.21328027777777778
Player,"soft rock, 70s, rock, classic rock, pop",0.21320416666666667
The Bangles,"pop, 80s, female vocalists, new wave, rock",0.21172583333333334
Grimes,"electronic, dream pop, experimental, psychedelic, canadian",0.21164055555555555
Saga Faye,"swedish, indie, indie pop, sweden, bedroom pop",0.21108333333333335
Alex G,"lo-fi, singer-songwriter, indie rock, indie, indie folk",0.21009916666666667
Phantogram,"trip-hop, electronic, indie, experimental, new york",0.20974666666666666
The Velvet Underground,"psychedelic, rock, classic rock, proto-punk, alternative",0.2095036111111111
Big Mountain,"reggae, pop, 90s, reggae-pop, 80s",0.20793333333333333
Irina Rimes,"moldova, pop, moldovan, romanian, romania",0.20524444444444445
Carla's Dreams,"moldova, moldovan, rap, pop, fusion",0.20360777777777778
Tyron Benoit,,0.20263916666666668
Joy Again,"pennsylvania, garage rock, indie, indie rock, garage",0.19944333333333333
Coco & Clair Clair,,0.19940805555555555
Blondie,"new wave, 80s, rock, female vocalists, pop",0.19884305555555556
Jan Metternich,,0.1982636111111111
Kid Cudi,"hip-hop, rap, alternative rap, hip hop, house",0.19777333333333333
LP,"indie, rock, synthpop, female vocalists, pop",0.19757583333333334
TLC,"rnb, hip-hop, female vocalists, pop, soul",0.19675194444444444
Demi Lovato,"pop, pop rock, female vocalists, disney, guilty pleasure",0.19629555555555556
Bryan Ferry,"glam rock, new wave, 80s, rock, pop",0.19592194444444444
Roy Orbison,"classic rock, rockabilly, 60s, oldies, rock",0.19580555555555557
WiFi歪歪,,0.19415972222222222
Nelly Furtado,"pop, female vocalists, folk, canadian, singer-songwriter",0.19402611111111112
Milli Vanilli,"pop, 80s, german, rnb, hip-hop",0.19246083333333333
Summer Walker,"rnb, soul, neo-soul, pop, trap",0.192205
The Motans,"moldova, soul, pop, rhythm, moldovan",0.191925
Adventure Time,"experimental, electronic, downtempo, hip-hop, soundtrack",0.19142833333333334
WILLOW,"rnb, pop, alternative, post-rock, female vocalists",0.1913622222222222
Future,"hip-hop, rap, trap, hip hop, atlanta",0.1909838888888889
GROUPLOVE,"indie, indie rock, indie pop, alternative, rock",0.19096222222222223
Tory Lanez,"rnb, hip-hop, canadian, rap, trap",0.19062916666666666
Alexandru Andries,"blues, folk, jazz, romanian, rock",0.1903313888888889
The Pied Pipers,"40s, swing, jazz, big band, easy listening",0.19007194444444445
Joan Baez,"folk, singer-songwriter, female vocalists, 60s, classic rock",0.18951861111111112
Eric Carmen,"pop, 80s, soft rock, classic rock, oldies",0.189185
Snoop Dogg,"hip-hop, rap, gangsta rap, west coast, hip hop",0.18889305555555555
Montell Jordan,"rnb, hip-hop, 90s, hip hop, urban",0.1884677777777778
Ellie Goulding,"female vocalists, electronic, british, indie, indie pop",0.18756277777777777
Hush Valley,,0.18728305555555555
Peter McPoland,"country, folk, indie, singer-songwriter, indie pop",0.1857563888888889
Fiona Apple,"female vocalists, singer-songwriter, alternative, piano, indie",0.1857375
Deftones,"nu metal, alternative, metal, alternative rock, alternative metal",0.1848025
Bakar,"french rap, indie, hip hop, rap, french hip hop",0.1841136111111111
Engelbert Humperdinck,"oldies, 60s, pop, easy listening, classical",0.18396027777777776
Sam Cooke,"soul, rhythm and blues, gospel, oldies, rnb",0.18388583333333333
Cory Weeds,"jazz, saxophone, sax, instrumental, funk_add_to_lidarr_batch_6",0.18382583333333333
Hotel Ugly,"neo soul, indie, alternative, soul, indie pop",0.18285666666666667
Édith Piaf,"french, chanson, female vocalists, jazz, chanson francaise",0.18256333333333333
flora cash,"folk, indie, singer-songwriter, sweden, female vocalists",0.18251083333333334
SWV,"rnb, 90s, female vocalists, soul, new jack swing",0.1822661111111111
3 Sud Est,"romanian, pop, dance, 3rei sud est, 3 sud est",0.1814536111111111
The La's,"britpop, british, indie, rock, indie rock",0.18019222222222223
Bedroom,"chillwave, ambient, lo-fi, folk, indie",0.17957666666666666
Corinne Bailey Rae,"soul, female vocalists, jazz, singer-songwriter, pop",0.17946666666666666
Urge Overkill,"rock, alternative rock, alternative, 90s, soundtrack",0.17929722222222222
Rudimental,"drum and bass, dubstep, electronic, british, uk funky",0.17917333333333332
Madcon,"hip-hop, rnb, rap, hip hop, norwegian",0.17886694444444445
Bobby V.,"rnb, soul, urban, progressive trance",0.1782886111111111
Nico & Vinz,,0.17723416666666666
BluesBiz,blues,0.1764813888888889
Cleo Sol,"soul, rnb, uk, british, neo-soul",0.17641805555555556
Roma Symphony Orchestra,"italy, classical",0.17601944444444445
sanny,,0.175
Zaho de Sagazan,"french, synthpop, chanson, singer-songwriter, france",0.17499
The Kinks,"classic rock, 60s, rock, british, british invasion",0.1747261111111111
America,"classic rock, rock, 70s, soft rock, folk",0.17416944444444443
Cate Le Bon,"female vocalists, folk, singer-songwriter, folktronica, gilbert",0.17374
Mihail,"pop, russian, emo influenced metalcore, romanian",0.17355444444444446
Naïka,"pop, rnb, haiti, dance, haitian",0.17255194444444444
Matchstick Piano Man,"instrumental lullaby, piano cover",0.1724725
EASHA,"indie, pop, singer-songwriter, indie pop, new jersey",0.1707538888888889
Vacations,"indie rock, indie pop, dream pop, indie, soul",0.17056222222222223
Keane,"britpop, indie, british, alternative, rock",0.1704811111111111
Duncan La Barre,,0.1698975
Lissom,"ambient, experimental, electronic, instrumental, piano",0.1698813888888889
Selena Gomez,"pop, female vocalists, disney, pop rock, dance",0.16986361111111112
COMPACT,"romanian, rock, romanian rock, classic rock, easy listening",0.16985166666666668
Cristian Minculescu,,0.16953166666666666
Ryan Gosling,"please let me lick you, canadian, singer-songwriter, actor, canada",0.169085
Ashe,"future garage, trip hop, microhouse, downtempo, ambient house",0.1690386111111111
Stevie Nicks,"female vocalists, classic rock, rock, singer-songwriter, 80s",0.1687863888888889
Blue Foundation,"trip-hop, electronic, chillout, ambient, danish",0.16823722222222223
M!la,,0.16709166666666667
Golden Earring,"classic rock, rock, hard rock, dutch, 70s",0.16682555555555556
Orlando,"eurodance, pop, 90s, electronic, new romantic",0.16629944444444444
Van Morrison,"singer-songwriter, classic rock, folk, blues, rock",0.16605111111111112
ønewin,,0.16603833333333334
Last Call,"pop punk, melodic punk, punk rock, hardcore, melodic hardcore",0.16575472222222223
Bruce Hornsby and the Range,"80s, classic rock, rock, singer-songwriter, pop",0.16547055555555557
4 Non Blondes,"rock, alternative rock, 90s, female vocalists, alternative",0.164185
Grouper,"ambient, drone, shoegaze, experimental, dark ambient",0.1640775
Zedd,"electro house, electronic, house, electro, dubstep",0.16399555555555556
Triathalon,"surf rock, garage rock, indie, usa, lo-fi",0.16312833333333332
Yebba,"soul, rnb, yandex music, arkansas, try",0.16299694444444446
Bobby McFerrin,"jazz, reggae, vocal, a capella, singer-songwriter",0.16244444444444445
hazel,"grunge, portland, indie, alternative rock, 90s",0.16219333333333333
a-ha,"new wave, pop, 80s, synth pop, norwegian",0.16197194444444443
Videoclub,"french, indie, synthpop, france, post-punk",0.16135
Qendresa,"rnb, pop, british, soul, neo-soul",0.16064222222222221
Twisted Sister,"hard rock, heavy metal, hair metal, 80s, rock",0.1602647222222222
The Chordettes,"50s, oldies, female vocalists, pop, doo wop",0.15999583333333334
Wild Painting,"indie, usa, america, american, boston",0.15935944444444444
The Fray,"alternative, rock, piano rock, alternative rock, indie",0.1589077777777778
Isabel LaRosa,"pop, hyperpop, my top songs, spotify, female vocalists",0.15887361111111112
Alek Olsen,"norway, bedroom pop, indie, indie rock, lo-fi",0.15860333333333335
The Bean Tones,"vocal jazz, jazz",0.1583811111111111
The Shins,"indie, indie rock, indie pop, alternative, rock",0.15760333333333335
Icona Pop,"electronic, electropop, swedish, pop, synthpop",0.15727388888888888
Jack Ü,"electronic, trap, dance, edm, american",0.1566297222222222
What's Up,"portland, instrumental, romanian, pop, dance",0.15662
cloudyfield,"alternative rock, german, alternative, shoegaze, nugaze",0.15625194444444446
Lionel Richie,"soul, pop, 80s, rnb, motown",0.15624361111111112
Anne-Marie,"pop, rnb, british, electronic, female vocalists",0.1558225
Charles & Eddie,,0.15533333333333332
DeBarge,"80s, soul, motown, pop, rnb",0.15522222222222223
Cage The Elephant,"indie rock, alternative, rock, indie, punk rock",0.15461222222222223
dopuu,,0.15348444444444445
PARTYNEXTDOOR,"rnb, r&b, hip-hop, soul, canada",0.15288055555555555
Flo Rida,"hip-hop, rap, hip hop, dirty south, southern rap",0.15269388888888888
Carly Rae Jepsen,"pop, canadian, female vocalists, folk, acoustic",0.1523736111111111
Alex Velea,"romanian, rnb, romania, balkan, dance",0.15224361111111112
Empire Of The Sun,"electronic, synthpop, australian, electronica, synth pop",0.1518188888888889
VIOLENT VIRA,"alternative metal, alternative, alternative rock, post-hardcore, nu metal",0.15085666666666667
Kilu,"trance, finnish",0.14998638888888888
Thundercat,"funk, electronic, jazz, soul, psychedelic",0.14954
Chuck Berry,"rock and roll, classic rock, blues, rock n roll, rock",0.1485702777777778
Saja Boys,"k-pop, pop, korean, soundtrack, ost",0.14826666666666666
Fleet Foxes,"folk, indie, folk rock, indie rock, lo-fi",0.14713333333333334
Terror Jr,"pop, electropop, indie pop, electronic, female vocalists",0.14648083333333334
Chet Baker,"jazz, cool jazz, trumpet, vocal jazz, blues",0.14638361111111112
Bogdayum,,0.14620666666666668
Peggy Lee,"jazz, swing, female vocalists, blues, oldies",0.14600722222222223
Soko,"indie, french, female vocalists, singer-songwriter, pop",0.14568111111111112
Anthrax,"thrash metal, heavy metal, speed metal, metal, thrash",0.14567416666666666
Edison Lighthouse,"classic rock, pop, oldies, 70s, 60s",0.14563333333333334
The Five Stairsteps,"soul, funk, rhythm and blues, oldies, northern soul",0.1450538888888889
The Irrepressibles,"chamber pop, cabaret, british, piano, violin",0.1441525
Weezer,"alternative rock, rock, alternative, indie, indie rock",0.14409944444444445
酸月亮 Sour Moon,chinese,0.14359
Edward Chen,"indonesia, indonesian, chinese roots",0.14305777777777778
Bad English,"hard rock, 80s, rock, classic rock, hair metal",0.14302222222222222
Milky,"dance, pop, italian, electronic, techno",0.14269861111111112
Chris de Burgh,"pop, soft rock, 80s, singer-songwriter, rock",0.14249277777777777
Limp Bizkit,"nu metal, rapcore, alternative, rock, metal",0.14058138888888888
Fitz and The Tantrums,"soul, pop, indie, funk, indie pop",0.13949027777777778
Flume,"electronic, chillout, wonky, australian, instrumental hip-hop",0.13904277777777777
Paul Simon,"singer-songwriter, folk, classic rock, acoustic, rock",0.13815166666666667
Køsk Skriner,"chillout, instrumental",0.13812944444444444
Rainbow,"hard rock, classic rock, heavy metal, rock, metal",0.13759416666666666
Kardinal Offishall,"hip-hop, rap, canadian, hip hop, toronto",0.1366961111111111
System Of A Down,"alternative metal, metal, nu metal, rock, alternative",0.13614277777777778
Gotye,"indie, electronic, alternative, australian, aussie",0.13604666666666668
Tove Lo,"pop, swedish, electronic, female vocalists, indie",0.13535055555555556
Portishead,"trip-hop, electronic, female vocalists, chillout, trip hop",0.13522638888888888
Whitney Houston,"pop, soul, female vocalists, rnb, 80s",0.1349725
Dolly Parton,"country, female vocalists, singer-songwriter, folk, bluegrass",0.13461083333333335
Robbie Williams,"pop, britpop, british, rock, male vocalists",0.13374833333333333
The Free Design,"sunshine pop, 60s, baroque pop, pop, easy listening",0.1335661111111111
Britney Spears,"pop, dance, female vocalists, britney spears, legend",0.13350777777777778
Phil Collins,"pop, 80s, rock, classic rock, soft rock",0.13338
i don't like mirrors,"slowcore, instrumental, indie rock, lo-fi, bedroom",0.13333333333333333
Jalen Ngonda,"soul, rnb, usa, reggae, male soul vocalists",0.13234333333333334
Have A Nice Life,"shoegaze, post-rock, drone, experimental, ambient",0.13130444444444445
Christopher Cross,"soft rock, 80s, pop, singer-songwriter, yacht rock",0.13027388888888888
Øneheart,"ambient, electronic, chillout, instrumental, russian",0.1289861111111111
Consequence of Energy,,0.12894277777777777
Doris Day,"jazz, female vocalists, 50s, oldies, easy listening",0.12851944444444444
Jennifer Lopez,"pop, rnb, latin, female vocalists, dance",0.12828111111111112
Jade LeMac,"canadian, pop, canada, queer, my top songs",0.12781833333333334
Smiley,"romanian, pop, dance, rap, reggae",0.12780944444444445
PIggy,"pornogrind, rock, punk, ska, female vocalist",0.12777777777777777
Kelly Clarkson,"pop, female vocalists, pop rock, rock, kelly clarkson",0.12757666666666667
Ella Fitzgerald,"jazz, female vocalists, blues, swing, jazz vocal",0.12743694444444445
Tiffany,"pop, 80s, female vocalists, dance, female",0.12713333333333332
Nelly,"hip-hop, rap, rnb, hip hop, nelly",0.1268
Nicki Minaj,"hip-hop, rap, rnb, pop, hip hop",0.12605166666666667
Kenny Rogers,"country, classic country, kenny rogers, male vocalists, oldies",0.12526305555555556
Gary Tunes,,0.12493138888888888
Rachel Chinouriri,"my top songs, indie pop, pop, singer-songwriter, rnb",0.12402805555555556
The Walters,"indie rock, indie, indie pop, blues rock, my top songs",0.12351805555555556
Stevie Wonder,"soul, funk, motown, pop, rnb",0.12324694444444445
Gilbert O'Sullivan,"pop, 70s, soft rock, singer-songwriter, oldies",0.122985
Bryson Tiller,"rnb, hip-hop, trap, rap, soul",0.12265861111111111
No Doubt,"rock, ska, pop, alternative, female vocalists",0.12205
Marvin Gaye,"soul, funk, motown, rhythm and blues, rnb",0.12181
Memo Boy,"idm, electronic, bedroom pop, breakcore, otto",0.12147444444444444
Yo La Tengo,"indie rock, indie, alternative, indie pop, rock",0.12131083333333334
Paul Anka,"jazz, swing, oldies, canadian, easy listening",0.12094194444444445
berryblue,"synthpop, electronic, usa, indie pop, texas",0.12083638888888888
Jay Rock,"hip-hop, rap, gangsta rap, west coast, west coast rap",0.12048611111111111
The Darkness,"hard rock, glam rock, rock, british, classic rock",0.12025166666666667
21 Savage,"trap, hip-hop, rap, hip hop, atlanta",0.120095
Esha Tewari,"dream pop, indie, indie folk, australian, alt pop",0.12008138888888889
The Daughters Of Eve,"60s, garage rock, garage, girl group, female vocalists",0.12
The Psychedelic Furs,"new wave, post-punk, 80s, alternative, rock",0.11887388888888889
Sam Austins,"rap, hip-hop, trap, indie, detroit",0.11881472222222222
Yot Club,"lo-fi, indie, dream pop, bedroom pop, indie pop",0.11819444444444445
Kygo,"electronic, house, tropical house, chillout, downtempo",0.11805944444444444
The Cars,"new wave, 80s, rock, classic rock, pop",0.11790444444444445
Chase Shakur,"rnb, soul, alternative rnb, hip-hop, atlanta",0.1178075
Aynsley Lister,"blues rock, blues, rock, guitar, british",0.11677416666666667
Bell Biv DeVoe,"rnb, new jack swing, hip-hop, 90s, soul",0.11633805555555556
Orchestral Manoeuvres In The Dark,"new wave, synthpop, 80s, electronic, synth pop",0.11631111111111112
Galantis,"house, electronic, dance, pop, swedish",0.11621277777777778
"IRIS - Cristi Minculescu, Valter & Boro",,0.11602277777777778
KIRBY,"soul, rnb, video game music, electronic, tech house",0.11586666666666667
Maluma,"reggaeton, latin, colombia, pop, latin pop",0.11567861111111111
Crying City,"indie, rock, bedroom rnb, korean dream pop",0.11526555555555555
Amber Run,"indie, rock, indie rock, british, pop rock",0.11477027777777778
London Grammar,"indie pop, electronic, indie, female vocalists, british",0.11384055555555556
LBI利比,"chinese, pop, rnb, hip-hop, mandopop",0.11325638888888889
The Human League,"new wave, synthpop, 80s, electronic, synth pop",0.11298027777777778
Laura Stoica,"romanian-rock, rock, female vocalists, pop, 90s",0.11247277777777778
Jesse®,"indie, pop, alternative, hip hop, jesse rutherford",0.11242416666666667
Timbaland,"hip-hop, rnb, rap, pop, hip hop",0.11220027777777777
KT Tunstall,"female vocalists, singer-songwriter, pop, indie, alternative",0.11205888888888889
Jimmy Clanton,"oldies, 60s, 50s, rock and roll, country",0.11199555555555556
sorry idk,,0.110345
Alexandra Riddell,,0.10945611111111112
Jonas Blue,"electronic, house, british, tropical house, dance",0.10883083333333333
Jamelia,"rnb, pop, female vocalists, british, dance",0.10882888888888889
Blind Monkey,,0.10863
Kesha,"pop, dance, electropop, female vocalists, electronic",0.10813277777777777
Erik Satie,"classical, piano, impressionist, french, composers",0.10768583333333333
Tomoki Hasegawa,"japanese, soundtrack, anime, composer, instrumental",0.10758444444444444
Sweet Boy,"slowcore, lo-fi indie, indie rock, alternative, south korea",0.10733277777777778
Corina,"freestyle, classic freestyle, latin freestyle, female vocalists, 90s",0.10640222222222222
Joe P,"indie rock, new jersey, indie pop, usa, united states",0.10632833333333333
The Crystals,"60s, pop, soul, oldies, female vocalists",0.10593666666666667
Cocteau Twins,"dream pop, shoegaze, post-punk, ethereal, alternative",0.10502222222222223
Selena Gomez & The Scene,,0.10469611111111111
Ritchie Valens,"rock and roll, 50s, rockabilly, oldies, rock",0.10463666666666667
Simple Minds,"new wave, 80s, rock, pop, alternative",0.10446055555555556
THE ANXIETY,"indie rock, alternative, indie, alternative rock, female vocalists",0.10433611111111112
Alb Negru,"beautiful, soft rock, pop rock, romanian, alb negru",0.10431833333333333
Duster,"slowcore, space rock, shoegaze, indie rock, drone rock",0.10403722222222223
The Beach Boys,"classic rock, 60s, pop, surf, rock",0.10381777777777777
Nat King Cole Trio,"jazz, swing, blues, 60s, vocal",0.10363694444444445
Alduts Sherdley,"rap, hip hop, lofi, lo fi, romanian rap",0.10344805555555556
Antonio Roberto,,0.10292555555555556
Bryant Barnes,"rnb, usa, alternative rnb, singer-songwriter, neo-soul",0.10253333333333334
VUNK,"punk, romanian, rock, pop rock, coldplay wannabes",0.10223388888888889
Latimore,"soul, funk, rhythm and blues, rnb, southern soul",0.10222722222222222
Becky G,"pop, female vocalists, rap, hip-hop, latin",0.10163083333333334
Steve Conway,uk,0.10154333333333333
Jonas Brothers,"pop, pop rock, disney, rock, pop punk",0.10111861111111112
Johnny Cash,"country, folk, singer-songwriter, classic rock, rock",0.0993775
Pangeaux,"indie, hip hop, kentucky, electronic",0.09807055555555555
HEALTH,"noise rock, experimental, noise, post-punk, indie",0.097915
Buzzcocks,"punk, punk rock, british, new wave, rock",0.09776277777777778
Charles Aznavour,"french, chanson francaise, chanson, jazz, francais",0.09772944444444444
Boyz II Men,"rnb, soul, 90s, pop, r and b",0.09762972222222223
Kevin Morby,"folk, singer-songwriter, lo-fi, indie, folk rock",0.097425
Ava Max,"pop, electropop, female vocalists, american, dance-pop",0.09731972222222222
Yel,"trance, korean, indie, singer-songwriter, retro",0.09708444444444445
Little Beaver,"funk, soul, all, 70s, soul jazz records",0.0968575
Yehezkel Raz,"ambient, instrumental, israel, minimal, piano",0.096555
Ark Patrol,"electronic, trap, beats, ambient, chillwave",0.09643972222222222
Joey Bada$$,"hip-hop, rap, underground hip-hop, hip hop, new york",0.0963275
Ethel Ennis,"jazz, vocal jazz, 50s, usa, vocal",0.09631111111111111
Kabarnos,"orthodox, byzantine, greek, spiritual, chant",0.09567444444444445
Ethel Cain,"dream pop, slowcore, ambient, dark ambient, singer-songwriter",0.09565111111111112
S0SA,,0.09491722222222222
Calinacho,"romania, rap, rnb, rhythm and blues, trap",0.09421333333333333
Gerry Rafferty,"classic rock, singer-songwriter, soft rock, rock, 70s",0.09403527777777777
Macklemore,"hip-hop, rap, underground rap, hip hop, seattle",0.09387083333333333
my head is empty,"ambient, instrumental, electronic, usa, lo-fi",0.0936286111111111
Jung Kook,"k-pop, pop, korean, bts, jungkook",0.09276944444444445
Voltaj,"romanian, rock, eurovision, heavy metal, romania",0.09256361111111111
RANDI,"romanian, male vocalists, dance, pop, talent",0.0917411111111111
The Temptations,"soul, motown, funk, oldies, rnb",0.09166666666666666
Trooper,"heavy metal, rock, canadian, romanian, classic rock",0.09126888888888889
Ugly Kid Joe,"hard rock, rock, alternative rock, 90s, metal",0.09062527777777778
KIDS SEE GHOSTS,"hip-hop, rap, hip hop, experimental hip hop, pop rap",0.09018722222222222
Portugal. The Man,"experimental, indie, indie rock, progressive, rock",0.09005111111111111
Mysie,"indie pop, electronic, darkwave, experimental, uk",0.09
JD Allen,"jazz, saxophone, free jazz, usa, america",0.08958194444444445
Danny Grissett,"contemporary jazz, jazz, piano, jazz piano, pianists",0.08922222222222222
Duke Ellington,"jazz, swing, big band, piano, blues",0.08881472222222223
Albert Collins,"blues, blues rock, guitar, classic rock, rock",0.08856666666666667
Brigitte Bardot,"french, 60s, female vocalists, ye-ye, french pop",0.08850833333333333
丁禹兮,"chinese, soundtrack, ost, china, actor",0.08850222222222222
Melvin Taylor,"blues, guitar, singer-songwriter, blues-rock, guitar virtuoso",0.0880925
Skeeter Davis,"60s, country, female vocalists, pop, oldies",0.08768888888888889
Flatsound,"lo-fi, ambient, indie, indie folk, bedroom",0.08736111111111111
RUMI,"hip-hop, japanese, abstract hip-hop, rap, experimental",0.08724916666666667
Counting Crows,"rock, alternative rock, alternative, 90s, pop",0.08715694444444444
Shudder To Think,"post-hardcore, indie rock, alternative, alternative rock, rock",0.08651972222222222
Jon Bon Jovi,"rock, hard rock, classic rock, 80s, bon jovi",0.08608638888888889
Zabawa,"indie, usa",0.08585555555555556
Esther Yu,"chinese, pop, upcoming album 2023, female vocalists, rutracker",0.08550277777777777
Love Spirals Downwards,"ethereal, dream pop, shoegaze, darkwave, ambient",0.08547611111111111
Michael Cera,"lo-fi, folk, indie, alternative, canadian",0.08531305555555556
Connect-R,"dance, romanian, rnb, spotify, connect-r",0.08519166666666667
Kodaline,"indie rock, irish, alternative, indie, acoustic",0.08492972222222223
Kodak Black,"trap, rap, hip-hop, hip hop, florida",0.08374555555555556
bel canto,"dream pop, ethereal, electronic, norwegian, female vocalists",0.0836
Redbone,"classic rock, rock, 70s, funk, oldies",0.08338888888888889
Floyd Lee & His Mean Blues Band,,0.08332583333333334
Ricky and The Juju Keys,,0.0831725
Oleta Adams,"soul, female vocalists, jazz, pop, folk",0.0830811111111111
Rockwell,"drum and bass, pop, 80s, electronic, dnb",0.08301861111111111
Indila,"french, pop, female vocalist, female vocalists, indie",0.08277027777777778
Sickick,"electronic, rap, dance, hip-hop, canadian",0.08273583333333333
Bonnie Tyler,"pop, 80s, female vocalists, rock, classic rock",0.08264027777777777
Françoise Hardy,"french, female vocalists, 60s, chanson, french pop",0.08250388888888889
03 Greedo,"rap, hip hop, hip-hop, west coast, california",0.08229027777777778
The Bobby Fuller Four,"classic rock, rock and roll, 60s, rock, surf",0.08207472222222222
Brandon Sanders,"jazz, funk_add_to_lidarr_batch_4",0.08188138888888889
Emberwaves,,0.08180722222222223
Eddie Fisher,"50s, jazz, easy listening, eddie fisher, pop",0.08164472222222222
Harry Bloom,"singer songwriter, acoustic, sofar sounds, obscuresqism",0.0816275
F3miii,"indie pop, electronic, alternative rnb, irish",0.08156444444444444
Jimi Hendrix,"classic rock, rock, blues, psychedelic, guitar",0.08142944444444444
Napolia,,0.08137944444444445
Rae Sremmurd,"hip-hop, rap, hip hop, trap, urban",0.08108138888888888
Lupe Fiasco,"hip-hop, rap, hip hop, underground hip-hop, chicago",0.08027777777777778
Lloyd Vaan,"trance, psychedelic, indie, electronic, argentina",0.07996527777777777
Roberta Flack,"soul, female vocalists, jazz, 70s, rnb",0.0797
Slipknot,"nu metal, metal, heavy metal, nu-metal, rock",0.07958222222222222
Pusha T,"hip-hop, rap, hip hop, east coast, gangsta rap",0.07938138888888889
白敬亭,china,0.07917361111111111
XXXTENTACION,"hip-hop, rap, cloud rap, trap, emo rap",0.07893555555555555
will.i.am,"hip-hop, rap, rnb, funk, hip hop",0.07872222222222222
The Jackson 5,"soul, motown, pop, funk, 70s",0.07848194444444444
Nuanțe,"rock, romanian",0.07818666666666667
Alex Helsby,,0.07807055555555556
The White Stripes,"rock, alternative rock, alternative, indie, indie rock",0.07787694444444444
James Armstrong,"blues, blues rock, rhythm and blues, guitar, electric blues",0.07775555555555555
George Harrison,"classic rock, rock, singer-songwriter, british, pop",0.07759694444444444
Hisohkah,"lo-fi hip hop, instrumental, instrumental hip-hop, usa, lo-fi hip-hop",0.07756444444444445
The Little Dippers,"pop, 60s, oldies, usa, 1960s",0.07717777777777778
Dominic Fike,"indie, indie pop, pop, alternative, american",0.07679583333333333
Starstrum,,0.07664805555555555
novi quiet,,0.07621416666666667
