artistName,tags,hoursPlayed
Psychedelic Porn Crumpets,"psychedelic rock, garage rock, psychedelic, stoner rock, australian",0.08917027777777778
Badfinger,"classic rock, power pop, rock, 70s, pop",0.08817083333333334
Half Moon Run,"indie, indie rock, canadian, shoegaze, rock",0.08662666666666667
Yeah Yeah Yeahs,"indie, indie rock, female vocalists, alternative, rock",0.08638277777777778
MGNA Crrrta,"electroclash, electropop, new rave, american, hyperpop",0.08604305555555555
rommulas,"hyperpop, hip-hop, lesbian, reggaeton, trap",0.0857138888888889
EVABOY,"hardcore breaks, drum n bass, juke, united states, club",0.08540666666666667
Şiyar,,0.08536055555555555
Kalandra,"folk, norwegian, rock, blues, czech",0.084885
LSD and the Search for God,"shoegaze, psychedelic, dream pop, experimental, post-rock",0.0845111111111111
Three Days Grace,"alternative rock, rock, hard rock, alternative, metal",0.08447166666666667
Lynyrd Skynyrd,"southern rock, classic rock, rock, hard rock, 70s",0.08419777777777777
PENPALS,"japanese, rock, j-rock, punk rock, punk",0.08362638888888889
ZillaKami,"trap metal, rap, grunge, hip-hop, trap",0.08333333333333333
bel canto,"dream pop, ethereal, electronic, norwegian, female vocalists",0.0822475
Mazzy Star,"dream pop, shoegaze, female vocalists, indie, alternative",0.08211111111111111
trndytrndy,"electronic, indie pop, united states, hyperpop",0.08196083333333333
Nas,"hip-hop, rap, east coast rap, hip hop, new york",0.08168916666666666
Silent Cabin,"dungeon synth, impossible for liberals to deal with, dark ambient, ambient, soundscapes",0.08116111111111111
The Killers,"indie, indie rock, rock, alternative, alternative rock",0.08088361111111111
brokencray,,0.08031166666666667
Lebanon Hanover,"post-punk, coldwave, darkwave, minimal wave, minimal synth",0.08023083333333333
MGEE,"soul, funk, pop, electronic, dubstep",0.079895
The Twilight Sad,"shoegaze, indie rock, scottish, post-rock, indie",0.0794736111111111
Rihanna,"pop, rnb, female vocalists, dance, hip-hop",0.07828722222222222
BLP KOSHER,"rap, southern hip hop, detroit trap, florida, hardcore hip hop",0.07803055555555556
Penelope Scott,"singer-songwriter, female vocalist, american, usa, chiptune",0.07735527777777777
Yameii Online,"vocaloid, hyperpop, hip-hop, experimental, trap",0.07698583333333334
Dylan Brady,"hyperpop, electronic, noise pop, rock, emo rap",0.0767725
Patrick Carney,"american, usa, acousmatic, united states, ohio",0.07641472222222222
Lizz Robinett,"cover, pop, j-pop, female vocalist, dark cabaret",0.07588861111111112
Shushu,"ambient, electronic, lofi, china, dream-pop",0.07523833333333334
vic,"demoscene, ambient, idm, electronic, greek",0.07413416666666667
Rowland S. Howard,"post-punk, singer-songwriter, blues, australian, rock",0.07397416666666666
Nipsey Hussle,"rap, hip-hop, west coast, gangsta rap, los angeles",0.07381305555555556
quannnic,"shoegaze, indietronica, alternative rock, indie, grunge",0.07362222222222223
Dev1lHawk,,0.07261444444444444
bugs,"stoner rock, psychedelic rock, psychedelic, punk, trip-hop",0.07243333333333334
Dem Franchize Boyz,"hip-hop, dirty south, rap, crunk, southern rap",0.07231111111111112
velvette blue,,0.07103833333333333
Kit Sebastian,"turkish, jazz, psychedelic, french, indie pop",0.07098277777777778
Love Spirals Downwards,"ethereal, dream pop, shoegaze, darkwave, ambient",0.07082583333333334
Frankie and the Witch Fingers,"garage rock, psychedelic rock, rock, psychedelic, american",0.07080138888888889
Suzy Sheer,"witch house, united kingdom, electroclash, electropop, witch wave",0.07062
Hideki Taniuchi,"soundtrack, japanese, instrumental, anime, post-rock",0.07058861111111112
rocomoco,,0.07039972222222222
d0llywood1,"digicore, cloud rap, emo rap, pop rap, trap",0.07009888888888889
Billy Idol,"rock, new wave, 80s, punk, classic rock",0.07005555555555555
Bcalm,"lo-fi, electronic, chill, united kingdom, instrumental hip-hop",0.06974361111111112
Mac Miller,"hip-hop, rap, underground hip-hop, hip hop, pittsburgh",0.06973833333333333
death insurance,"digital hardcore, industrial pop, hyperpop, experimental, electronic rock",0.0693325
Vampire Weekend,"indie, indie rock, indie pop, alternative, rock",0.06932222222222222
Danger Mouse,"hip-hop, mashup, electronic, hip hop, rap",0.06926972222222222
レゼ（上田麗奈）,japan,0.06919083333333333
Sad Lovers & Giants,,0.06902972222222223
Brothel in Belize,"canada, electronic, witch house",0.06888888888888889
food house,"hyperpop, bubblegum bass, electropop, electronic, twee",0.06886583333333333
anna luna,"jazz, electropop, pop, electronic, vocal jazz",0.06871527777777778
Mister Loco,"vaudeville, pop, psychedelic pop",0.06819361111111111
buggy beats,lofi,0.06815277777777778
DJ Worm,"sweden, united states, edm, ambient, dance",0.06778055555555555
Motive,"90s metalcore, hardcore, hip-hop, metalcore, drum n bass",0.0677163888888889
The Velvet Underground,"psychedelic, rock, classic rock, proto-punk, alternative",0.06768527777777777
Pantera,"thrash metal, groove metal, heavy metal, metal, power metal",0.06764805555555556
VIOLENT VIRA,"alternative metal, alternative, alternative rock, post-hardcore, nu metal",0.06686583333333333
Burial,"dubstep, ambient, electronic, experimental, electronica",0.06678527777777778
Sweet Trip,"shoegaze, idm, electronic, indie pop, dream pop",0.06661166666666667
Franz Ferdinand,"indie rock, indie, rock, alternative, britpop",0.06658583333333333
Getdown Services,"dance-punk, british, alternative dance, indie rock, crank wave",0.0661725
Farao,"singer-songwriter, female vocalists, indie pop, norwegian, norway",0.06598888888888889
SOPHIE,"bubblegum bass, electronic, experimental, deconstructed club, wonky",0.06581611111111112
Dead Man's Bones,"folk, indie, alternative, gospel, rock",0.065785
Say She She,"soul, funk, pop, rnb, disco",0.065585
The White Stripes,"rock, alternative rock, alternative, indie, indie rock",0.06447388888888889
Shygirl,"electronic, grime, uk bass, experimental, deconstructed club",0.06391305555555556
The Sundays,"dream pop, indie, female vocalists, alternative, 90s",0.0639
Dee Billz,"hip-hop, american, drill, rap, ny",0.06381805555555556
Coil,"industrial, experimental, dark ambient, electronic, ambient",0.06381194444444445
Whirr,"shoegaze, dream pop, ambient, lo-fi, electronic",0.06369027777777778
Yasmine Hamdan,"trip-hop, lebanese, arabic, female vocalists, lebanon",0.06367777777777778
Lil Gnar,"oakland, rap, hip-hop, southern hip hop, trap",0.06363888888888888
Lykke Li,"indie pop, female vocalists, swedish, electronic, pop",0.06346277777777778
Altin Gün,"psychedelic rock, anatolian rock, turkish, folk, turkey",0.06338222222222223
Lalleshwari (Katie Jane Garside),"experimental, ethereal, female vocalists, alternative, katie jane garside",0.0632888888888889
Aphex Twin,"electronic, idm, ambient, experimental, electronica",0.06326027777777778
Alphaville,"synthpop, new wave, 80s, pop, synth pop",0.06297388888888888
peace,"indie rock, indie, british, hardcore punk, hardcore",0.06295194444444445
LTJ Bukem,"drum and bass, electronic, chillout, drum n bass, dnb",0.06291666666666666
Joeyy,"cloud rap, trap, nod, movie, pluggnb",0.06290583333333333
Soulwhirlingsomewhere,"ethereal, ambient, dream pop, slowcore, sadcore",0.06268888888888889
Cem Adrian,"alternative, cem adrian, turkish, electronic, clinically romantic",0.06267083333333333
Frost Children,"hyperpop, electropop, indie pop, electro house, electroclash",0.06230638888888889
The Bug Club,"indie rock, garage rock, power pop, welsh, post-punk",0.06216666666666667
Extra Small,"techno, alternative, electroclash",0.061996944444444445
Utro,"post-punk, russian, lo-fi, indie, post-huipizdacore",0.06199361111111111
Lou Reed,"rock, classic rock, singer-songwriter, glam rock, proto-punk",0.061810277777777776
phreshboyswag,"uk, 1c, jerk, cloud rap, plugg",0.061621666666666665
FOUR4444,"chinese rap, iq rap, chinese, rap, kawaii",0.061566666666666665
meat computer,"cloud rap, hyperpop, canadian, digicore, indie",0.061525833333333335
bbpue,"messymember10, electronic",0.06111111111111111
mikeeysmind,"trap, rap, rage, alternative, video editor",0.061089444444444446
Cults,"indie pop, lo-fi, experimental, noise, indie",0.06086
Sia,"female vocalists, indie, chillout, trip-hop, downtempo",0.06048527777777778
"Crosby, Stills, Nash & Young",,0.06031472222222222
BABYMETAL,"kawaii metal, metal, japanese, j-pop, slamming brutal death metal",0.06028694444444444
Mother Mother,"indie, canadian, indie pop, experimental, folk",0.060185277777777775
Kid Cudi,"hip-hop, rap, alternative rap, hip hop, house",0.06011472222222222
David Bowie,"glam rock, rock, classic rock, 80s, alternative",0.059851944444444444
Morrissey,"indie, british, alternative, rock, 80s",0.05979611111111111
Contact Sports,noise punk,0.059506111111111114
SAMURAI,"nwobhm, progressive rock, heavy metal, stoner rock, jazz rock",0.05943972222222222
BMP,"jazz, funk, fusion, experimental, jazz fusion",0.05927611111111111
Have A Nice Life,"shoegaze, post-rock, drone, experimental, ambient",0.05918305555555556
Gojira,"death metal, progressive metal, progressive death metal, metal, thrash metal",0.05907027777777778
Lil Ugly Mane,"hip-hop, memphis rap, gangsta rap, lo-fi, trill shit",0.058881388888888886
Wishing Well,"hard rock, punk rock, melodic punk, skate punk, finnish",0.05846111111111111
Billie Eilish,"pop, indie pop, electropop, art pop, alternative",0.058436944444444444
venturing,"shoegaze, slowcore, indie rock, alternative rock, dream pop",0.05839194444444445
Rezlaine,"scenecore, electronic, laced, spazzteam, nosgov clone",0.058258333333333336
bbno$,"rap, hip-hop, canadian, hip hop, canada",0.05819861111111111
Queen,"classic rock, rock, hard rock, glam rock, 80s",0.05817027777777778
Metallica,"thrash metal, heavy metal, metal, hard rock, rock",0.05787305555555555
Clarion,"post-ambient emotional hardcore, shoegaze, alternative rock, progressive rock, post-grunge",0.057777777777777775
Black Kray,"cloud rap, trap, hip-hop, rap, skateboard psychedelic trap music",0.057634444444444446
M.I.A.,"hip-hop, electronic, female vocalists, dance, indie",0.057
Jeeto,,0.056959722222222224
glaive,"hyperpop, digicore, emo rap, electronic, pop",0.05663222222222222
Cloudsurfin',"chill, electronic, lo-fi, turkish",0.05661805555555555
tsubi club,"rap, pop, hyperpop, electronic, indie pop",0.05647055555555556
girl in red,"dream pop, indie pop, indie, bedroom pop, lo-fi",0.05609583333333333
Bad Bunny,"reggaeton, trap, latin, puerto rico, trap latino",0.05606
Carly Rae Jepsen,"pop, canadian, female vocalists, folk, acoustic",0.055850277777777776
Quiltland,"ambient, techno, experimental, swedish, ambient techno",0.05559055555555555
Kesha,"pop, dance, electropop, female vocalists, electronic",0.05547027777777778
Zelooperz,"experimental hip hop, hip hop, rap, hip-hop, trap",0.05544
DJ Snake,"trap, electronic, dance, edm, french",0.055384722222222224
Empire Of The Sun,"electronic, synthpop, australian, electronica, synth pop",0.055122222222222225
Air Formation,"shoegaze, dream pop, space rock, post-rock, ambient",0.05501111111111111
Billy Joel,"classic rock, singer-songwriter, rock, pop, piano",0.05491833333333333
R.E.M.,"rock, alternative rock, alternative, indie, pop",0.054785
Stereolab,"electronic, post-rock, indie, alternative, electronica",0.054544444444444444
Loser64,"emo, rock, pop punk, punk rock, incelcore",0.0544375
Starflyer 59,"shoegaze, indie rock, indie, dream pop, rock",0.05431472222222222
Run The Jewels,"hip-hop, rap, underground hip-hop, hip hop, underground rap",0.054233333333333335
Fog Lake,"dream pop, lo-fi, slowcore, ambient, indie pop",0.05423
City Girl,"electronic, lo-fi, beats, indie, rnb",0.053922222222222226
Love,"psychedelic rock, psychedelic, 60s, classic rock, rock",0.053781388888888886
Arctic Monkeys,"indie rock, indie, british, alternative, rock",0.05367416666666667
I DONT KNOW HOW BUT THEY FOUND ME,"indie pop, synthpop, indie, alternative rock, indie rock",0.05332861111111111
INTERWORLD,"phonk, russian, electronic, instrumental, calming",0.053295
Bayymack,"sad poser, pop, english, hyperpop",0.05314083333333333
Little Barrie,"british, indie, indie rock, rock, funk",0.053018611111111114
Joviale,"indie, soul, pop, british, london",0.05271138888888889
After,"progressive rock, polish, art rock, progressive, trip hop",0.052381944444444446
Kino,"progressive rock, russian rock, post-punk, russian, rock",0.05205972222222222
Juniore,"french, dream pop, france, indie pop, surf",0.05153888888888889
ear,"ambient, electronic, united states, chillout, glitch pop",0.05141861111111111
Lady Gaga,"pop, dance, electronic, female vocalists, female vocalist",0.05133472222222222
The Police,"rock, new wave, classic rock, 80s, pop",0.050694444444444445
Dystopia,"sludge, crust, grindcore, crust punk, sludge metal",0.05033694444444444
Mindless Self Indulgence,"industrial, industrial jungle pussy punk, electronic, punk, alternative",0.05024
Nightcore Reality,"synthpop, american, nightcore, all",0.05018333333333334
Dua Lipa,"pop, synthpop, electropop, british, female vocalists",0.05015611111111111
Nuclear Daisies,"dream pop, shoegaze, indie pop, indie, post-punk",0.05012861111111111
ethn reis,"pop, electropop, electro, house",0.05008
Eem Triplin,"united states, hip hop, trap, pop rap, pennsylvania",0.049904166666666666
Matt OX,"trap, rap, rage, hip-hop, tread",0.049777777777777775
HEALTH,"noise rock, experimental, noise, post-punk, indie",0.04961361111111111
The Offspring,"punk rock, punk, rock, alternative rock, alternative",0.049396388888888886
Cojum Dip,"metal, experimental, jazz metal, avant-garde metal, rap",0.0493675
Eera,"singer-songwriter, indie, indie pop, alternative, surf gang",0.04915361111111111
阿保剛,"soundtrack, japanese, composer, ambient, game",0.04914166666666667
The Ink Spots,"jazz, swing, 40s, vocal jazz, oldies",0.04806277777777778
Sam Smith,"soul, pop, british, electronic, dance",0.04797888888888889
PIÑA PINK,,0.04797805555555556
xaptiox,"house, electronic, dance, breakcore, edm",0.047905555555555555
glosuka,"back, twilight, 1c, sigilkore",0.047855
kaibra,,0.047314444444444444
Jeff Buckley,"singer-songwriter, rock, alternative, folk, indie",0.047099166666666664
Kodak Black,"trap, rap, hip-hop, hip hop, florida",0.04704
shower curtain,"dream pop, shoegaze, indie pop, alternative rock, brazil",0.0467925
SALEM,"witch house, electronic, dubstep, shoegaze, experimental",0.04673055555555555
Ghost Mountain,"witch house, horrorcore, emo rap, cloud rap, trap",0.04657055555555555
braeln,,0.04652
The Beatles,"classic rock, rock, british, 60s, pop",0.046511944444444446
Bob Crosby,"jazz, swing, 30s, big band, oldies",0.04602972222222222
Sword II,"neo-psychedelia, shoegaze, indie rock, usa, dream pop",0.045949166666666666
YOU LOVE HER,"electronic, electroclash, chiptune, new rave, good",0.04594666666666666
TWISTED,"dubstep, punk, electronic, jungle, drum and bass",0.04573027777777778
User2222,"trance, house, electro, techno, hardstyle",0.04555555555555556
Idris Elba,"rnb, soul, rap, hip hop, hip-hop",0.04544611111111111
Grouper,"ambient, drone, shoegaze, experimental, dark ambient",0.04505638888888889
99 Cent Dreams,,0.044803888888888886
Hi-C,"cloud rap, rap, trap, hip-hop, experimental hip hop",0.044513055555555556
Saska,"electronic, folk, turkish, experimental, dance",0.04443777777777778
Pacific Purgatory,"surf, garage rock, indie, electronic, pop punk",0.04422333333333334
Hole Dweller,"dungeon synth, ambient, impossible for liberals to deal with, comfy synth, georgia",0.044206666666666665
rainsdeaf,"hard trance, techno, sextrance, rave, breaks",0.04386916666666667
corefish,"pop, electronic, digicore, glitchcore, hyperpop",0.043659166666666666
Megan Thee Stallion,"rap, hip-hop, trap, hip hop, american",0.04360777777777778
Slatt Tunes GLO,,0.04358138888888889
Nicki Minaj,"hip-hop, rap, rnb, pop, hip hop",0.04357805555555556
Nilüfer,"turkish, turkish pop, pop, female vocalists, nilufer - gulpembe",0.04351138888888889
The Pains Of Being Pure At Heart,"shoegaze, indie pop, dream pop, indie, twee",0.0433325
Tanukichan,"dream pop, shoegaze, indie, indie pop, indie rock",0.043270277777777776
Harry G's Beats,,0.04325972222222222
たかやん,"japanese, rap, rnb, hip-hop",0.04301805555555555
Nujabes,"hip-hop, jazz hop, japanese, chillout, trip-hop",0.04292583333333334
Marcin Przybyłowicz,"soundtrack, video game music, instrumental, electronic, polish",0.04281833333333333
Owen Adamcik,"power pop, punk, epunk, alternative rock, incelcore",0.042569722222222224
ATLXS,"phonk, brazil, brazilian",0.04250888888888889
Gotye,"indie, electronic, alternative, australian, aussie",0.04247555555555556
The Doors,"classic rock, psychedelic rock, rock, 60s, psychedelic",0.042222222222222223
uniqlesse,,0.04144861111111111
memorie,"digicore, pluggnb, horrorcore, drill, christmas",0.04129805555555555
3OH!3,"electronic, hip-hop, crunk, electronica, rap",0.0412975
tropes,"experimental, beats, instrumental hip-hop, hip-hop, digicore",0.04126972222222222
Hella Sketchers,"horrorcore, trap, cloud rap, plugg, emo rap",0.04111111111111111
Clan of Xymox,"darkwave, gothic rock, gothic, electronic, goth",0.041072222222222225
midwxst,"cloud rap, emo rap, digicore, indiana, hyperpop",0.04104055555555555
Cowgirl Clue,"vada vada, electronic, american, indie, alternative pop",0.04097222222222222
Frank Sinatra,"jazz, swing, oldies, vocal jazz, easy listening",0.04081861111111111
The Lumineers,"folk, indie, folk rock, american, rock",0.04035916666666667
Monster Rally,"chillwave, lo-fi, electronic, synthpop, chillout",0.040230277777777775
YNG Martyr,"australian, rap, australia",0.04015611111111111
Slater,"vada vada, rap, experimental, female vocalist, hip-hop",0.04
Fine,"dream pop, heavy metal, denmark, hard rock, danish",0.03988666666666667
Arcane,"progressive metal, thrash metal, australian, progressive rock, progressive thrash metal",0.03939527777777778
Wiz Khalifa,"hip-hop, rap, hip hop, underground hip-hop, pittsburgh",0.03892416666666667
Taraneh,"dream pop, iran, garage rock, folk, indie pop",0.03886333333333333
Kaikobad,"australia, electronic, post-rave, melbourne",0.03879777777777778
BasedRetardGang,,0.03878888888888889
ericdoa,"hyperpop, digicore, glitchcore, electronic, emo rap",0.038735
Operelly,"indie, singer-songwriter, indie pop, dream pop, jangle pop",0.038588055555555556
Lithe,"techno, hip hop, alternative, electronic, rnb",0.03855416666666667
Colle,"indie, ambient, progressive, techno, trip hop",0.03821388888888889
Shadow Wizard Money Gang,"we love casting spells, rap, hip-hop, breakcore, meme",0.038171666666666666
FTP,"identity rock, rock, french",0.03816527777777778
snowplug,,0.037990833333333335
Kanisan,"lo-fi, instrumental, france, electronic, chill",0.03796888888888889
ShadowStep,hardstyle,0.03784722222222222
inthedark,,0.037373333333333335
London Lighthouse,"lofi, ambient, lo-fi",0.037240277777777775
Kid Tarô,"hip-hop, soul, lo-fi, los angeles, trap",0.037239166666666663
Laika.,,0.03713444444444444
Sauce Walka,"rap, hip-hop, trap, hip hop, gangsta rap",0.036686666666666666
John Coltrane,"jazz, free jazz, saxophone, bebop, avant-garde",0.03657222222222222
Sg Lily,"bno, cloud rap, sweden, pop rap, trap",0.03629
Malcolm Todd,"alternative rnb, indie, indie rock, usa, ten million plays",0.03623194444444444
Gay Loser,"incelcore, epunk",0.03609111111111111
Touristique,,0.03607055555555556
Langston,soul,0.035743333333333335
Dolu Kadehi Ters Tut,"alternative, alternative rock, turkish, rock, turkey",0.035602777777777775
Bajan Canadian,,0.035561944444444445
TEMPOREX,"lo-fi, bedroom pop, dream pop, diy, indie pop",0.035548055555555555
Billionhappy,"emo rap, china, plugg, hyperpop, shabby club",0.03530916666666667
Sega Bodega,"electronic, grime, experimental, uk bass, glitch hop",0.035138888888888886
Lotus Beats,"hip-hop, chillout, lo-fi, jazz hop",0.03505916666666667
P.T. Adamczyk,"ambient, dark ambient, midtempo bass, soundtrack, electro-industrial",0.035020277777777775
Eiafuawn,"slowcore, indie rock, dream pop, lo-fi, lo-fi indie",0.034903611111111114
BBY GOYARD,"cloud rap, plugg, goat, experimental hip hop, trap",0.03489055555555556
Velvet Static,,0.034874444444444444
Kurt Cobain,"grunge, rock, singer-songwriter, alternative rock, 90s",0.03470361111111111
alyzea,"fruitgeraero, chillsynth, frutiger aero, utopian virtual",0.034666666666666665
Nick Drake,"folk, singer-songwriter, acoustic, indie, mellow",0.034444722222222224
Quavo,"rap, hip-hop, trap, atlanta, migos",0.034000833333333334
sellar,,0.03387805555555556
Combustible Edison,"lounge, jazz, easy listening, exotica, electronic",0.033694444444444444
black balloons,"breakcore, atmospheric drum n bass, drum and bass, electronic, united states",0.033680555555555554
A. Kai,,0.033611666666666665
SwuM,"lo-fi, electronic, instrumental hip-hop, american, beats",0.03329638888888889
Samosthated,"east coast hip hop, hip hop, jerk, plugg",0.033210555555555556
Wolf Alice,"indie rock, indie, british, alternative rock, female vocalists",0.03303333333333333
Grandma's Cottage,"dungeon synth, comfy synth, impossible for liberals to deal with, ambient, dark ambient",0.03297666666666667
Jobii,"instrumental hip-hop, hip-hop, beats, instrumental, chill",0.032244444444444444
San James,quebec,0.03222777777777778
Belowground,"incelcore, metal, alternative rock, punk, epunk",0.032196944444444445
lost cats,"post-rock, shoegaze, dream pop, bitpop, electronic rock",0.03215861111111111
SLOWIFI,,0.03211861111111111
Brad Enbata,"lofi, chill",0.032010555555555556
Coco & Clair Clair,,0.03196611111111111
Lil Gromit,,0.03191027777777778
Justnormal,"lo-fi, chillout, lounge, electronic, beats",0.031745
Mayvi,,0.03173361111111111
heks,dungeon synth,0.03146638888888889
faux kitsune,,0.031420555555555556
Beach Bunny,"indie rock, indie pop, pop rock, indie, power pop",0.03123888888888889
Zeitgeister,"study music, ambient, low-fi beats",0.03105527777777778
carpetgarden,"indie, alternative, alt pop, indie pop, alt rock",0.03101472222222222
skrn,"lofi, ambient",0.030898055555555557
Ayşenur Kolivar,"turkish, karadeniz, turkey, folk, turkce",0.030733333333333335
slowburn,"hardcore, hard rock, australian, hardcore punk, hip-hop",0.030309444444444444
Shiro SAGISU,"soundtrack, japanese, instrumental, anime, j-pop",0.030308055555555557
Cities Aviv,"hip-hop, experimental, cloud rap, underground hip-hop, rap",0.030220277777777776
Sayako,"cloud rap, plugg, hip house, german, digicore",0.030101944444444445
Zmeyev,"beats, instrumental hip-hop, chillhop, instrumental, chill-out",0.029998888888888887
SugarHill Keem,"new york, drill, rap, hip-hop, ny",0.02964666666666667
SumPlusOne,,0.02956
Lil Droptop Golf Cart,"trap, rap, god, american, goat",0.02906138888888889
Maggotts&Becketts,,0.028673333333333332
NAOMI,"downtempo, trip-hop, chillout, electronic, lounge",0.0285725
Ben Prunty,"chiptune, ambient, soundtrack, video game music, electronic",0.02825138888888889
blank maxxymus,,0.028164166666666667
Burzum,"black metal, dark ambient, ambient black metal, ambient, norwegian",0.0279225
kurtains,"digicore, slowsilver03, pop, pop rap, trap",0.02770388888888889
never goodbye,me love,0.027399444444444445
JACKBOYS,"rap, hip-hop, trap, hip hop, cactus jack",0.026891944444444444
strongboi,"indie pop, funk, chamber pop, electronic, indie",0.026883055555555556
Erwin Do,,0.026805833333333334
Sonny Clark,"jazz, hard bop, piano, jazz piano, blue note records",0.026705555555555555
remghost,,0.02652861111111111
Jenn Liles,,0.026183333333333333
prod. DTM,"hungary, rally house, house, electronic",0.02615111111111111
h4rtbrkr,"incelcore, emo, california, alternative rock, pop punk",0.025945833333333335
Gwendoline,"coldwave, french, post-punk, shlagwave, anime",0.02581111111111111
JACKIE EXTREME,"electronic, experimental, noise pop, hyperpop, deconstructed club",0.02580111111111111
Maadrhino,"instrumental hip-hop, beats",0.025695833333333334
Iron Maiden,"heavy metal, metal, nwobhm, hard rock, rock",0.025540555555555556
wes mills,"dance, electronic, usa",0.025023888888888887
Vengaboys,"eurodance, dance, pop, 90s, dutch",0.024924722222222223
Funky Fella,"instrumental hip-hop, electro funk, lodz, polish electronic, kutno",0.024802777777777778
Yalın,"turkish pop, turkish, yalin, pop, soft rock",0.02473388888888889
日本アニメ(ーター)見本市,"japanese, japan",0.024198333333333332
TzarBombah,"punk rock, punk, incelcore, epunk, pop punk",0.0239975
Sewerslvt,"breakcore, drum and bass, atmospheric drum and bass, electronic, australian",0.023753055555555555
Erang,"dungeon synth, ambient, dark ambient, impossible for liberals to deal with, synthwave",0.023419166666666668
The Pharcyde,"hip-hop, rap, underground hip-hop, hip hop, alternative rap",0.023141944444444444
Torus,"trance, techno, gabber, eurodance, ambient",0.02270611111111111
The Haunt,"blues, garage rock, post-punk, alternative rock, rock",0.02256277777777778
Vrss,,0.022291666666666668
Nakama,"phonk, japanese, jazz, instrumental, piano",0.021490833333333334
Sienna Rose,"ia, soul, house, electronic, neo-soul",0.021444444444444443
"With Love, Mom","incelcore, alternative rock, punk, epunk",0.021111111111111112
Reminisins,,0.020920833333333333
Freak Slug,"rare sad girl, british, uk, indie, rare sads",0.020837777777777778
Chadolf Rizzler,,0.020314166666666668
Kayhan Kalhor,"kamancheh, iranian, persian, traditional, kurdish",0.020195
MXZI,"phonk, funk, edm, electronic, gooning",0.019831388888888888
Keiru,,0.019074722222222222
Mayo.,"breakcore, electronic, uk, drum and bass, 3",0.01888888888888889
Shakira,"pop, latin, female vocalists, spanish, rock",0.018583333333333334
Dusty Springfield,"soul, 60s, female vocalists, pop, oldies",0.018013611111111112
petrkovar,,0.017819722222222223
leverfall,"alt rock, emo, slowcore, lofi, schizoparalysis",0.017089444444444445
Ripsquad Archive,"australia, trap, cloud rap, instrumental, folktronica",0.016654166666666668
Rx Papi,"plugg, cloud rap, trap, rap, east coast hip hop",0.016469166666666667
Namasenda,"hyperpop, bubblegum bass, pop, pc music, electronic",0.0164625
gavin m,"skramz, emo, screamo",0.01636361111111111
osquinn,"digicore, slowsilver03, emo rap, trap, dance",0.016255555555555554
41,"rap, hip-hop, new york, drill, jersey drill",0.015674444444444446
Barış Manço,"turkish, anatolian rock, turkish rock, progressive rock, anadolu rock",0.0153925
BeatsDotCom,,0.015301666666666667
Bloodz Boi,"cloud rap, chinese, trap, rap, hip-hop",0.015022777777777777
Artemas,"pop, british, rnb, indie, dark pop",0.0149675
Riovaz,"hyperpop, indie, hiphop, pop, house",0.014609166666666666
Scorpions,"hard rock, classic rock, heavy metal, rock, 80s",0.014608333333333333
Kevin Abstract,"hip-hop, hip hop, rnb, alternative rnb, rap",0.014555555555555556
yellofish,,0.013100277777777778
wifiskeleton,"gothangelz, emo, incelcore, goat, indie rock",0.013044444444444444
brakence,"emo rap, hyperpop, pop, glitchcore, glitch pop",0.01223888888888889
KATSEYE,"pop, k-pop, hyperpop, electropop, rnb",0.011333333333333334
Güneş,"female vocalist, pop, pop folk, female vocalists, belarusian",0.011073333333333333
Natalie Deida,,0.0106575
Duskus,"uk, electronic, future house, trap, lo-fi beat",0.010650555555555555
spirit blue,"garage rock, heavy metal, post-punk, indie rock, art rock",0.0105675
Dark0,"dubstep, grime, future garage, electronic, wave",0.010473055555555555
Lilac,"instrumental hip-hop, hardcore, indie, punk, swedish",0.010288055555555555
damon r.,"electroclash, usa, american, synth pop, united states",0.010066388888888889
Slowdive,"shoegaze, dream pop, ambient, indie, indie rock",0.009866666666666666
Sevdaliza,"art pop, alternative rnb, trip hop, electronic, trip-hop",0.009836666666666667
dgnr8,,0.0097525
The Verve,"britpop, rock, alternative, british, indie",0.00962361111111111
Död Mark,"experimental, punk, digital hardcore, electronic, swedish",0.009462222222222223
Sexyy Red,"trap, trap queen, rap, missouri, hip-hop",0.009420833333333333
Elsa Veren,,0.009349444444444445
Sam Gellaitry,"future bass, trap, bass, electronic, beats",0.009270833333333334
MC Virgins,"rap, internet rap, anime rap, west coast, indie pop",0.008969722222222223
Halil Sezai,"turkish, blues, slow, incir receli, melancholy",0.008844722222222223
Chokeslam,"hardcore, beatdown, hardcore punk, death metal, beatdown hardcore",0.008660833333333333
JMSN,"rnb, r&b, alternative rnb, american, romantic",0.008648888888888888
Adventure Time,"experimental, electronic, downtempo, hip-hop, soundtrack",0.008625833333333333
DONDA,"rap, hip-hop, trap, usa, united states",0.00838
